5, 4447, 4.29377717951
5, 4718, 4.32517027176
5, 5266, 4.21138232376
5, 5995, 3.55461180295
5, 6373, 4.2750230069
5, 8376, 3.97992526847
5, 30749, 3.54747081269
5, 33679, 3.88448037214
6, 173, 3.19754771104
6, 1687, 2.74847307081
6, 2019, 3.96387732989
6, 2072, 2.78396402614
6, 2528, 3.54407806483
6, 2723, 3.13501891584
6, 3300, 3.26107942273
6, 4641, 3.29948047214
6, 4975, 2.72189057625
7, 260, 4.14732936811
7, 316, 3.26073992631
7, 377, 3.46843445311
7, 380, 3.41134898914
7, 480, 3.46646249558
7, 589, 3.87446830227
7, 1036, 3.69203064793
7, 1129, 3.34288783439
7, 1198, 3.88894266423
7, 1240, 3.766894741
7, 1275, 3.60882297045
7, 1371, 3.55343183966
7, 1372, 3.1125396217
7, 1373, 2.38431086029
7, 1374, 3.46062157123
7, 1375, 3.05553331934
7, 1376, 3.2696946056
7, 1408, 3.56443059034
8, 32, 4.1793056959
8, 110, 4.20832771321
8, 1219, 4.25266125939
8, 1225, 4.35100973364
8, 1258, 4.07959512457
8, 1358, 4.21234025401
8, 1704, 4.23338440654
8, 1961, 4.21040718878
8, 2028, 4.15406558572
8, 2329, 4.17620686374
8, 2791, 4.04974662599
8, 2804, 4.11322279285
8, 2918, 4.2646131091
8, 3996, 4.14371057445
8, 5650, 3.89616530657
8, 8873, 4.31104966665
8, 8874, 3.99373511149
8, 33166, 4.32267399517
8, 40583, 3.83360976124
8, 40819, 4.1598335538
8, 42007, 3.89130434783
8, 43556, 3.89130434783
8, 43871, 2.94496966139
8, 44004, 3.68660404399
9, 1177, 3.9369883138
9, 1721, 3.7339635962
9, 2125, 4.53274142399
9, 2140, 3.86495250677
9, 2391, 4.49956556992
9, 2427, 3.73320936438
9, 2490, 4.10090655085
9, 2539, 3.87473602246
9, 2857, 3.26608106581
10, 592, 3.68796077319
10, 1101, 3.63105582073
10, 1127, 3.85390736156
10, 1210, 4.07592421897
10, 1220, 4.07386197102
10, 1240, 4.04201237071
10, 1291, 4.02483477287
10, 2406, 3.762237108
10, 2410, 3.57235500806
10, 3019, 4.20511910959
11, 50, 4.49107912171
11, 778, 4.39363056963
11, 923, 4.65413998702
11, 1027, 3.97247035291
11, 1408, 4.10076301017
11, 2762, 4.2723109794
11, 5669, 3.92790282656
11, 26614, 4.21944300415
12, 253, 3.03869689666
12, 673, 2.01954895894
12, 736, 2.86545609461
12, 737, 1.7192240701
12, 1032, 2.395791063
12, 2460, 1.42812464621
12, 2668, 2.85324572261
12, 3146, 3.67746622717
12, 3176, 2.50367207831
12, 3324, 5.0605975672
12, 3770, 4.12940379404
12, 3773, 3.59545365621
12, 3780, 2.83333333333
13, 47, 4.01815542562
13, 296, 4.0359023998
13, 527, 4.32010516034
13, 587, 3.72830425989
13, 919, 4.01053257543
13, 1265, 3.76462937509
13, 2571, 3.78920316843
13, 4886, 3.94168085677
13, 4993, 3.88386393373
13, 58559, 4.20160784615
13, 64614, 3.80825332788
14, 2394, 2.57133846269
14, 2724, 2.78228899534
14, 3114, 3.00993903515
14, 3157, 2.74883588011
15, 371, 2.58558173091
15, 372, 2.35940934895
15, 429, 1.95270940559
15, 520, 2.19064421416
15, 913, 3.4191620427
15, 1100, 1.63344048387
15, 1183, 2.62985411111
15, 1283, 3.22669475191
15, 1289, 3.28654273445
15, 1385, 2.45511555728
15, 1502, 0.981113729275
15, 1689, 2.26899726115
15, 1752, 1.94898374848
15, 1754, 2.48402103485
15, 1792, 2.44690102592
15, 1816, 3.04622230775
15, 1836, 2.19686332268
15, 1862, 1.16915975224
15, 1895, 2.37280326541
15, 2025, 3.40184517513
15, 2269, 2.17868829961
15, 2282, 2.7352678604
15, 2334, 2.15916510455
15, 2387, 2.51980690503
15, 2406, 2.63648559517
15, 2413, 2.28299936385
15, 2539, 2.42623183624
15, 2568, 1.19708467291
15, 2717, 2.30770073271
15, 2718, 2.56893385645
15, 2976, 2.98914623617
15, 3146, 1.78606992504
15, 3285, 2.17315276174
15, 3316, 1.56057338224
15, 3476, 3.32336042182
15, 3484, 1.85147791175
15, 3552, 2.49417049755
15, 3577, 2.72242647059
15, 3707, 1.29675244178
15, 3728, 2.76623890311
15, 3755, 2.3060853677
15, 3968, 1.62578239656
15, 4007, 3.41012680451
15, 4019, 2.79645248166
15, 4388, 1.58372703965
15, 4642, 3.2695311009
15, 4823, 2.18943120527
15, 4914, 3.2038092027
15, 4958, 1.80348525318
15, 4992, 1.74425982062
15, 5000, 2.72242647059
15, 5110, 2.63082776516
15, 5171, 1.44285479042
15, 5291, 2.96910530731
15, 5296, 2.57438622909
15, 5299, 2.66554554704
15, 5308, 2.38171573285
15, 5346, 2.91459950049
15, 5364, 2.95334682048
15, 5620, 2.09845705872
15, 5816, 2.66063528882
15, 5959, 3.40093417456
15, 6037, 2.72242647059
15, 6059, 2.09788479617
15, 6155, 2.74032361437
15, 6157, 1.47605794732
15, 6188, 2.66470351931
15, 6283, 3.04881591457
15, 6287, 1.54857575727
15, 6433, 4.09596594521
15, 6586, 2.31446391316
15, 6754, 2.76132614177
15, 6773, 2.7925648283
15, 6879, 2.73629947928
15, 6885, 2.72242647059
15, 6944, 2.71695735203
15, 7010, 3.4020812823
15, 7034, 3.23502994038
15, 7173, 1.73528805799
15, 7325, 2.0102964263
15, 7346, 2.56372713547
15, 7444, 2.0583638259
15, 7445, 2.94097107809
15, 7451, 2.54598507479
15, 8264, 3.9801524492
15, 8464, 2.88707519345
15, 8531, 2.72242647059
15, 8781, 2.96707701633
15, 8917, 3.34491213327
15, 26587, 3.56011446388
15, 30812, 2.98377586028
15, 30825, 2.4615717978
15, 34150, 1.63922849612
15, 36529, 2.97198353579
15, 37386, 1.50996295101
15, 37741, 2.52886947911
15, 40583, 2.61701720695
15, 40815, 2.72727579348
15, 44004, 2.76809019898
15, 44555, 3.24930377395
15, 44788, 3.10176285039
15, 45447, 2.4208430107
15, 45517, 2.37434940989
15, 45672, 1.43041582254
15, 45720, 2.30512029003
15, 45722, 2.19662749411
15, 45728, 2.84393755855
15, 46970, 2.22257999807
15, 47999, 3.25724760697
15, 48043, 2.83104547947
15, 49286, 2.69455637097
15, 50851, 3.30025276149
15, 52604, 3.63455864133
15, 53322, 2.51554413309
15, 53464, 1.12568007877
15, 54001, 2.48971401501
15, 54272, 2.45851105042
15, 55247, 2.91881910375
15, 55442, 3.05764221937
15, 55830, 2.28643654698
15, 56174, 2.33008552297
15, 56563, 2.72242647059
15, 56775, 2.86046031646
15, 56782, 3.45386038879
15, 57368, 2.5279359115
15, 59126, 2.94627135952
15, 60074, 2.09521605177
15, 62434, 2.66559676057
15, 64839, 3.72337662579
15, 64957, 2.50910339886
15, 65802, 1.51729826546
15, 66203, 3.23239727632
15, 66596, 2.72242647059
15, 67087, 3.38981281183
15, 68324, 2.72242647059
15, 69436, 2.72242647059
15, 69524, 2.41982372708
15, 70862, 2.46173434151
15, 71264, 2.87864424995
15, 71282, 3.18173863174
15, 71462, 3.00534584802
15, 71535, 2.72215746406
15, 71838, 2.15487092522
15, 76077, 2.46012237216
15, 78209, 2.14747547487
15, 78574, 2.55893510646
15, 79185, 1.64235056832
15, 79242, 2.79453056607
15, 80126, 2.28460249687
15, 80862, 2.95931506424
15, 81834, 3.01110392099
15, 82854, 1.55149459615
15, 83827, 2.72242647059
15, 84374, 1.96883543978
15, 86833, 2.88169985317
15, 86882, 3.29073010545
15, 86898, 2.72242647059
15, 86911, 2.10347570569
15, 87222, 2.68741625874
15, 87485, 1.40986985388
15, 87869, 2.42342646054
15, 87930, 2.72242647059
15, 88125, 3.07463568172
15, 89470, 3.010000106
15, 90870, 2.72242647059
15, 92420, 3.15638307423
15, 93721, 2.6134144555
15, 95199, 2.72242647059
15, 96737, 3.10147919121
15, 97913, 2.50427125223
15, 97938, 2.44947050443
15, 98122, 3.82738830265
15, 98154, 2.75322612266
15, 98809, 3.02263918263
15, 99007, 2.95195557618
15, 99112, 2.34282780763
15, 99114, 2.95854848236
15, 100083, 2.72242647059
15, 100383, 3.4648640698
15, 100581, 2.72242647059
15, 101112, 2.54866273432
15, 101362, 3.54866273432
15, 101864, 2.27985277192
15, 102123, 2.60374453629
15, 102125, 2.63910692886
15, 102880, 1.05537992723
15, 102903, 1.65154925024
15, 103249, 2.30476009568
15, 103253, 2.21094333958
15, 103372, 2.72242647059
15, 103810, 2.66629109893
15, 104211, 2.72242647059
15, 104241, 2.82738830265
15, 104272, 2.72242647059
15, 105504, 3.19962498714
15, 106072, 2.43495351139
15, 106782, 3.38696220243
15, 106916, 3.12627318636
15, 106920, 3.14010422428
15, 107348, 2.03393173009
15, 107406, 3.44069718778
15, 107910, 2.72242647059
15, 108188, 2.54866273432
15, 108190, 2.47730520906
15, 108689, 2.72242647059
15, 108729, 2.30575980392
15, 108932, 3.26219234638
15, 108945, 1.5762662826
15, 109187, 1.45144639077
15, 109374, 2.52298399366
15, 109487, 3.14748401435
15, 109673, 2.06171218487
15, 109687, 2.72242647059
15, 109848, 3.26382257701
15, 110102, 3.30115442439
15, 110127, 2.01838244088
15, 110553, 2.49412358466
15, 110730, 1.91993521241
15, 110771, 2.72242647059
15, 111228, 2.72242647059
15, 111360, 1.42415675056
15, 111362, 3.1109501526
15, 111364, 2.79074539289
15, 111443, 2.23509116523
15, 111622, 2.93957200864
15, 111759, 3.09729908322
15, 111781, 3.2529889879
15, 112138, 1.58573582311
15, 112171, 2.03898093033
15, 112183, 2.36114074204
15, 112370, 0.327388302649
15, 112552, 2.9890111169
15, 112556, 2.98058581705
15, 112623, 3.29362678781
15, 112788, 2.72242647059
15, 112852, 3.07324549963
15, 112940, 2.72242647059
15, 113345, 1.45739914818
15, 113348, 1.82738830265
15, 113378, 2.92790592264
15, 113741, 2.45739914818
15, 114180, 2.76482340899
15, 114635, 2.58573582311
15, 115149, 2.26675946217
15, 115502, 2.72242647059
15, 115569, 2.80312780862
15, 115617, 2.53495841908
15, 115713, 3.14606143936
15, 116161, 2.82738830265
15, 116797, 3.1222965659
15, 116799, 2.72242647059
15, 116823, 2.26064629113
15, 116897, 3.54721279537
15, 117176, 2.76037578183
15, 117529, 2.95686699526
15, 117533, 2.41061093467
15, 118696, 2.06201565734
15, 119141, 1.73253544064
15, 119145, 3.05333963902
15, 120466, 1.45739914818
15, 120799, 1.96535553199
15, 121171, 2.72242647059
15, 121231, 4.77503282691
15, 122882, 2.98991999521
15, 122886, 2.52542270702
15, 122890, 2.72242647059
15, 122892, 2.94699148161
15, 122900, 2.65495915216
15, 122902, 1.81189202158
15, 122904, 1.94660796202
15, 122920, 2.59227964909
15, 122924, 1.95739914818
15, 127136, 2.72242647059
15, 128360, 2.98471106867
15, 129937, 2.72242647059
15, 130452, 2.72242647059
15, 130490, 2.64853484497
15, 130576, 2.72242647059
15, 130634, 2.32738830265
15, 131013, 1.66379434321
15, 132046, 2.96868768548
15, 132480, 2.72242647059
15, 132796, 3.04476169519
15, 132961, 2.72242647059
15, 134130, 2.75519694402
15, 134368, 2.61580661573
15, 134393, 1.74416560102
15, 134853, 2.42210204112
15, 135133, 1.99967340288
15, 135436, 3.14853484497
15, 135567, 2.72242647059
15, 135569, 2.72242647059
15, 136020, 1.84743509469
15, 136562, 2.54203431373
15, 136864, 1.23851702938
15, 137337, 2.72242647059
15, 137857, 2.71070772059
15, 138036, 3.05533021862
15, 139385, 3.04310733484
15, 139644, 3.04718811806
15, 139757, 1.58573582311
15, 139855, 2.72242647059
15, 140110, 3.85076103031
15, 140174, 3.3257589908
15, 140267, 4.04515374332
15, 140711, 2.24416560102
15, 140928, 2.72242647059
15, 142488, 2.61037120098
15, 142507, 2.72242647059
15, 143385, 2.21070772059
15, 145839, 2.72242647059
15, 145935, 3.14853484497
15, 146656, 1.58573582311
15, 148626, 3.24748803043
15, 149352, 1.74416560102
15, 149354, 2.45739914818
15, 149406, 2.90119668391
15, 152057, 2.72242647059
15, 152077, 3.37256018
15, 152079, 2.72242647059
15, 152081, 2.41252660841
15, 155820, 2.72242647059
15, 156607, 1.4494001548
15, 156609, 2.72242647059
15, 157200, 2.72242647059
15, 157296, 3.14853484497
15, 157667, 2.72242647059
15, 158238, 2.72242647059
15, 158528, 2.72242647059
15, 159093, 2.72242647059
15, 159690, 2.72242647059
15, 159755, 2.72242647059
15, 159858, 2.72242647059
15, 159972, 2.72242647059
15, 160080, 2.72242647059
15, 160271, 2.72242647059
15, 160563, 2.14853484497
15, 160565, 2.72242647059
15, 160567, 2.72242647059
15, 161155, 2.72242647059
16, 50, 4.12312017261
16, 318, 4.2837973333
16, 527, 4.07554899611
16, 1961, 4.22581046238
16, 4995, 3.92043326349
16, 6016, 4.0947484682
17, 260, 4.26740378433
17, 482, 3.18539055373
17, 714, 3.44376478659
17, 931, 3.92201164233
17, 1077, 4.34040503927
17, 1218, 4.68955914076
17, 1240, 4.10012625548
17, 1298, 3.49835569126
17, 1570, 3.82586206897
17, 1674, 3.96843831682
17, 2110, 3.57273847738
17, 2117, 3.66697687461
17, 2159, 4.00419062411
17, 2204, 3.90152441957
17, 2232, 4.28854961943
17, 2677, 4.07804734739
17, 2707, 4.09303443657
17, 2726, 4.21611104754
17, 3018, 3.59284202258
17, 3267, 3.70962412254
17, 4210, 4.04038907346
17, 4552, 4.65692008944
17, 4645, 3.82586206897
17, 4725, 3.82586206897
17, 4975, 3.58201843234
17, 5054, 4.00689655172
17, 5072, 3.45755662401
17, 5105, 4.50392512369
17, 5254, 3.70175134269
17, 5266, 3.29014853805
17, 5316, 3.81276241712
17, 5388, 3.96175114872
17, 5630, 3.8955625451
17, 5686, 3.81333490681
17, 5903, 4.14508043163
17, 5949, 3.82586206897
17, 6059, 3.5610114707
17, 6140, 4.16660280971
17, 6197, 2.15692008944
17, 6214, 4.57836366687
17, 6281, 3.53409628051
17, 6322, 3.09779189353
17, 6323, 4.22528093827
17, 6530, 4.07090682316
17, 6538, 3.83845216549
17, 6584, 3.00551688068
17, 6666, 3.93294706727
17, 6790, 4.2791954023
17, 6975, 4.28289944798
17, 6979, 3.98117533208
17, 7003, 3.10343559838
17, 7044, 4.01208010201
17, 7068, 2.86777757917
17, 7123, 4.23567224323
17, 7163, 2.9700167542
17, 7371, 4.06154995714
17, 7445, 4.18699487394
17, 7771, 4.13534482759
17, 7827, 4.61096101393
17, 7991, 3.89295090131
17, 8195, 3.35066632662
17, 8477, 4.62814858689
17, 8644, 3.66017519506
17, 8781, 3.97107580279
17, 8865, 3.27036388869
17, 8928, 3.82586206897
17, 27604, 3.94707419018
17, 27788, 4.15981013654
17, 31952, 3.82586206897
17, 33004, 3.6942802596
17, 33615, 3.65526093945
17, 33683, 4.16660280971
17, 34048, 3.19347559984
18, 81, 2.77985836715
18, 85, 3.47729149005
18, 86, 2.43714414098
18, 92, 3.6289530101
18, 640, 2.94569565551
18, 748, 3.09257688792
18, 765, 2.2416943149
18, 785, 3.37142156372
18, 818, 2.70097645592
18, 849, 2.34021769362
18, 880, 3.15319363447
19, 2, 3.42215034768
19, 3, 3.17230494724
19, 23, 2.95549325723
19, 48, 2.8101626053
19, 64, 2.43022024295
19, 110, 3.9559169701
19, 122, 3.28901812426
19, 145, 3.64440100937
19, 153, 2.78508400011
19, 160, 2.54250516481
19, 166, 2.52339107951
19, 172, 3.03472857174
19, 179, 3.40143854454
19, 196, 2.99172458149
19, 208, 2.87715175753
19, 209, 2.91858168625
19, 231, 3.44726605256
19, 249, 3.49324699996
19, 261, 3.69621916908
19, 266, 3.47227974434
19, 276, 3.88504660132
19, 292, 3.25196380641
19, 293, 4.03644894284
19, 316, 3.31928420691
19, 318, 4.27400671073
19, 333, 3.61919863258
19, 337, 3.72822203348
19, 339, 3.64346353007
19, 344, 3.30816400782
19, 349, 3.73812424799
19, 350, 3.42433246847
19, 357, 3.67744318141
19, 364, 3.75122668542
19, 367, 3.28662751019
19, 379, 3.64894747397
19, 383, 3.3520787434
19, 407, 3.79089881373
19, 423, 3.31031917186
19, 429, 2.87729309386
19, 434, 3.32585827885
19, 445, 3.52178505383
19, 450, 3.45167907931
19, 451, 2.83561144487
19, 454, 3.41368030091
19, 464, 3.41365591418
19, 465, 3.28025927312
19, 468, 3.47322808212
19, 479, 3.92186645873
19, 491, 3.44260820081
19, 500, 3.53842186422
19, 504, 2.91634476512
19, 509, 3.85900407539
19, 513, 2.71661927928
19, 519, 2.71287512189
19, 520, 3.20017196689
19, 547, 3.15386142252
19, 580, 3.6775147929
19, 586, 3.46081954833
19, 588, 3.74858726694
19, 595, 3.81264095241
19, 597, 3.39882606634
19, 674, 2.8505924223
19, 724, 2.98648204091
19, 891, 1.81711902084
19, 966, 3.6775147929
19, 982, 5.04974875006
19, 1013, 3.75636995623
19, 1022, 3.96573339249
19, 1082, 3.97351292945
19, 1088, 3.34263991764
19, 1091, 3.07905028669
19, 1126, 2.47426095438
19, 1127, 3.76168683734
19, 1320, 3.465893898
19, 1327, 3.08834407135
19, 1332, 3.97477189968
19, 1334, 3.26860496211
19, 1336, 4.07041974605
19, 1371, 3.38782260496
19, 1373, 2.90006512468
19, 1377, 3.11438540132
19, 1381, 2.76156980784
19, 1382, 4.26962005606
19, 1388, 3.1140898162
19, 1389, 2.10196619052
20, 34, 3.34873214412
20, 231, 3.07538144259
20, 367, 3.45038113635
20, 497, 3.35237595262
20, 500, 3.34101765183
20, 597, 3.39919594916
20, 1097, 3.03956017072
20, 1247, 2.76276498862
20, 1269, 3.43822049196
20, 1293, 3.22932310868
20, 1580, 3.39615604968
20, 2690, 3.64574217769
20, 2762, 3.22225139224
20, 2908, 3.00829337602
20, 3406, 3.0827387451
20, 6385, 3.71237332776
20, 38038, 3.11692743978
20, 54259, 3.20831838954
20, 59784, 3.01408128409
20, 64285, 2.85481539345
21, 288, 3.32407942522
21, 379, 3.72236146146
21, 393, 2.53736574152
21, 918, 3.95324021742
21, 945, 3.89481658474
21, 948, 3.56811963356
21, 952, 3.22672782326
21, 1031, 3.44455957434
21, 1088, 3.40189589468
21, 1091, 2.68658808976
21, 1124, 3.55004978839
21, 1127, 3.57601869662
21, 1135, 3.66364820789
21, 1173, 2.97861413524
21, 1206, 3.68538381371
21, 1246, 3.68924235151
21, 1295, 3.0985426508
21, 1298, 3.13179344713
21, 1320, 3.27569894734
21, 1327, 3.04430455845
21, 1334, 3.03582500735
21, 1345, 3.70729122754
21, 1346, 3.39033123093
21, 1350, 3.58679316484
21, 1370, 3.32567178876
21, 1371, 3.24592551993
21, 1372, 3.1152230473
21, 1373, 2.50055462131
21, 1375, 3.24014019996
21, 1380, 3.62606674213
21, 1388, 2.95842958975
21, 1395, 3.78335937181
21, 1427, 3.04285099053
22, 163, 3.29033403559
22, 208, 2.76682607313
22, 355, 2.43203491784
22, 485, 2.76902923992
22, 586, 2.9908838558
22, 593, 3.72968525768
22, 1097, 3.6269060441
22, 1215, 3.50245708614
22, 1263, 3.43245869058
22, 1580, 3.39502010672
22, 1693, 3.13857850773
22, 1769, 3.07008028342
22, 1917, 2.78117912893
22, 2011, 3.20771480443
22, 2288, 3.81385851977
22, 2301, 3.47889618593
22, 2340, 2.43921503481
22, 2402, 2.18449182482
22, 2459, 3.93559259687
22, 2605, 2.98084638443
22, 2616, 2.72099537444
22, 2617, 3.06362468468
22, 2672, 2.88765332189
22, 2712, 3.29675886692
22, 2881, 3.01195622256
22, 2953, 2.52797735348
22, 3033, 3.48548910701
22, 3082, 2.89688998019
22, 3285, 3.0380251945
22, 3438, 3.13920881949
22, 3527, 3.28331470776
22, 3697, 2.79685084763
22, 3826, 2.60783289288
22, 3868, 3.61474009361
22, 3977, 2.65808227417
22, 3999, 2.90728726762
22, 4015, 2.65976339622
22, 4027, 3.64666144687
22, 4239, 3.60122441909
22, 4370, 3.00066009386
22, 5266, 2.84535581607
22, 5400, 3.19722293754
22, 6754, 3.41351553573
22, 31184, 3.38352272727
23, 1, 3.95494692094
23, 6, 3.99153367832
23, 11, 3.54826631843
23, 32, 4.02594422695
23, 34, 3.78663035157
23, 62, 3.61416878622
23, 104, 3.40444799337
23, 185, 3.15116170105
23, 300, 3.93858502133
23, 306, 4.05053238259
23, 307, 4.32244779934
23, 431, 3.80021085167
23, 471, 3.82941064323
23, 535, 4.06711678728
23, 586, 3.26021759993
23, 588, 3.82047836182
23, 589, 4.01734061944
23, 597, 3.35442763804
23, 670, 4.02385057471
23, 909, 4.1001678723
23, 910, 4.04790041713
23, 920, 4.00141598513
23, 924, 4.06786271733
23, 965, 4.10390461003
23, 1078, 3.77720198482
23, 1080, 3.96508822193
23, 1185, 3.84779415711
23, 1199, 4.04181475187
23, 1227, 3.99175556493
23, 1231, 4.10793361785
23, 1232, 3.07137933346
23, 1233, 4.20896361095
23, 1240, 4.01598475048
23, 1246, 3.85638150331
23, 1254, 4.20747221717
23, 1256, 4.47867691669
23, 1262, 4.19407619755
23, 1263, 4.30393068484
23, 1265, 3.98816544375
23, 1281, 4.28930548725
23, 1291, 4.0444173225
23, 1348, 4.2305065334
23, 1380, 3.52054873866
23, 1391, 3.26855565303
23, 1464, 3.86904352733
23, 1527, 3.61379513796
23, 1556, 1.94501723428
23, 1873, 3.70760530666
23, 1900, 3.67161606079
23, 1949, 3.64719613884
23, 2132, 3.56721470992
23, 2174, 3.69502228321
23, 2178, 3.83648837933
23, 2324, 4.18466561283
23, 2360, 3.92436426714
23, 2394, 3.66672134211
23, 2424, 3.08135293623
23, 2467, 4.2482522285
23, 2502, 3.99287230588
23, 2539, 3.65110457971
23, 2542, 4.07069236902
23, 2571, 4.14294869266
23, 2599, 4.09508834896
23, 2600, 3.16303965128
23, 2617, 3.56035688636
23, 2716, 3.94072714639
23, 2729, 3.80967109908
23, 2746, 3.46490403521
23, 2762, 4.02198885683
23, 2952, 3.56310998665
23, 2959, 4.19844390373
23, 2987, 3.88703415822
23, 3019, 4.33852709828
23, 3267, 3.64921949961
23, 3415, 2.65145474138
23, 3448, 4.00981130143
23, 3510, 3.73610534033
23, 3671, 4.26986870947
23, 3730, 4.26559936961
23, 3741, 4.43870449663
23, 3989, 4.55304589437
23, 4008, 3.5737807996
23, 4011, 4.00561524748
23, 4148, 3.32673234632
23, 4267, 3.56998050953
23, 4310, 2.88962413905
23, 4458, 4.05951724138
23, 4848, 3.76827087274
23, 4878, 4.22181483886
23, 4886, 3.94300018706
23, 4976, 3.37017205309
23, 4978, 3.32501557984
23, 5073, 4.43725231601
23, 5222, 3.41658180978
23, 5299, 3.65302699619
23, 5304, 3.38323550179
23, 5377, 3.72958766098
23, 5388, 3.66188680963
23, 5502, 3.28945718824
23, 5881, 2.18878063982
23, 5949, 3.69051724138
23, 5954, 4.00465636749
23, 6008, 3.67562890391
23, 6197, 2.02157526186
23, 6214, 4.50102297961
23, 6323, 3.99869906708
23, 6404, 3.69051724138
23, 6537, 3.04311400454
23, 6552, 4.14507263109
23, 6599, 3.69051724138
23, 6620, 3.85225171741
23, 6641, 4.05824719679
23, 6796, 4.12748408702
23, 6944, 3.85163703376
23, 6954, 3.80718492489
23, 6975, 4.27230469474
23, 7038, 3.64647736866
23, 7147, 4.10171107953
23, 7161, 3.14771064374
23, 7323, 3.76684084685
23, 7371, 3.72227884742
23, 7569, 3.82697954646
23, 7759, 3.69051724138
23, 8507, 3.90840833639
23, 8656, 3.79847178683
23, 8910, 3.99311017309
23, 8966, 3.45638988663
23, 25753, 3.69051724138
23, 25805, 5.08275862069
23, 26729, 4.26192205813
23, 27317, 4.47689622571
23, 30793, 3.48175241684
23, 31101, 3.69051724138
23, 32587, 4.25847981712
23, 32892, 3.69051724138
23, 33794, 3.9860609674
23, 36517, 3.43557120295
23, 36529, 4.05308542753
23, 37733, 3.78867082744
23, 39869, 3.54683908046
23, 41863, 4.37017205309
23, 42004, 4.28144711647
23, 42734, 3.58103999015
23, 45447, 3.20957021022
23, 45722, 3.35666551264
23, 48385, 3.67701882956
24, 36, 3.98313218416
24, 81, 3.89854670857
24, 610, 3.56064789507
24, 1034, 3.16244168683
24, 1161, 3.81165787144
25, 78, 3.54453786796
25, 842, 2.71862185145
25, 1354, 3.25580135762
25, 1358, 3.62529198188
25, 1409, 3.31527492697
25, 1483, 3.47703299683
26, 1, 3.48469553577
26, 47, 3.71214761906
26, 50, 3.83312979301
26, 153, 3.34644309949
26, 165, 3.45891204018
26, 260, 3.57348577246
26, 316, 3.43544310875
26, 344, 3.40654415845
26, 367, 3.30877754497
26, 377, 3.38648876504
26, 380, 3.3387198261
26, 457, 3.52492683435
26, 500, 3.57879333401
26, 589, 3.48164657329
26, 608, 3.58112858297
26, 648, 3.47756816706
26, 733, 3.36574616918
26, 780, 3.25908385817
26, 858, 3.88562075583
26, 1089, 3.69817809182
26, 1196, 3.74250188768
26, 1198, 3.73011802635
26, 1580, 3.52086015397
26, 1653, 3.31063313113
26, 2329, 3.6323269497
26, 2355, 3.37244619753
26, 2858, 3.75139172569
26, 3114, 3.35295846846
26, 5608, 3.90856116589
26, 5952, 3.67078031331
26, 7323, 3.72022136168
26, 7361, 3.86307387312
26, 38038, 3.90307607839
26, 53129, 4.13905571233
26, 55280, 3.74445579049
27, 1213, 4.14054833607
27, 1610, 4.04340089591
27, 1704, 4.25296322209
27, 2356, 3.39366788335
27, 2502, 4.01755275599
28, 345, 4.40319575148
28, 899, 4.3459296879
28, 908, 4.23171883498
28, 909, 4.27962697772
28, 933, 4.29282117757
28, 1206, 4.40789724835
28, 1252, 4.20324176251
28, 1674, 4.45993996975
28, 2300, 4.10646890954
